review_id,subscriber_id,title_id,review_text,sentiment,helpful_votes,review_date
74101,SUB113254,TTL203122,Brilliant performances and a tight script.,Positive,10,2022-02-17
74102,SUB113067,TTL205479,One of the best things I've streamed this year.,Positive,7,2025-06-19
74103,SUB100421,TTL205787,One of the best things I've streamed this year.,Positive,10,2025-09-20
74104,SUB104702,TTL201998,Stellar cast and a satisfying ending.,Positive,2,2025-12-26
74105,SUB100924,TTL208547,Predictable plot and flat characters.,Negative,1,2026-05-24
74106,SUB108154,TTL201176,Decent watch but nothing groundbreaking.,Neutral,6,2019-10-29
74107,SUB112942,TTL202898,"Solid premise, uneven execution.",Neutral,8,2026-02-19
74108,SUB113496,TTL208311,Beautifully shot and emotionally resonant.,Positive,10,2026-05-07
74109,SUB107535,TTL207094,"Solid premise, uneven execution.",Neutral,3,2025-06-30
74110,SUB100594,TTL201568,A rare gem. Highly recommend.,Positive,7,2024-10-31
74111,SUB103337,TTL203141,"Watchable, though the ending felt rushed.",Neutral,8,2025-06-01
74112,SUB103677,TTL200649,Absolutely gripping from start to finish.,Positive,12,2023-02-20
74113,SUB111642,TTL201000,Couldn't stop watching — binged it in a weekend.,Positive,9,2026-05-16
74114,SUB107654,TTL206533,One of the best things I've streamed this year.,Positive,8,2024-10-07
74115,SUB103599,TTL205164,Brilliant performances and a tight script.,Positive,12,2026-02-28
74116,SUB106843,TTL202281,"Watchable, though the ending felt rushed.",Neutral,4,2026-03-08
74117,SUB105019,TTL201258,Stellar cast and a satisfying ending.,Positive,11,2024-11-05
74118,SUB110606,TTL207305,Disappointing given the hype.,Negative,3,2026-02-25
74119,SUB113660,TTL203531,The writing is sharp and the pacing is perfect.,Positive,13,2022-10-26
74120,SUB108497,TTL205114,Absolutely gripping from start to finish.,Positive,9,2026-05-23
74121,SUB102579,TTL205748,"Solid premise, uneven execution.",Neutral,4,2024-11-30
74122,SUB111404,TTL204627,Couldn't stop watching — binged it in a weekend.,Positive,8,2026-04-25
74123,SUB110936,TTL208641,Slow and hard to finish.,Negative,4,2024-04-18
74124,SUB101810,TTL204322,Stellar cast and a satisfying ending.,Positive,6,2025-08-01
74125,SUB104618,TTL202059,Stellar cast and a satisfying ending.,Positive,8,2025-04-19
74126,SUB109955,TTL204687,One of the best things I've streamed this year.,Positive,5,2024-06-28
74127,SUB107194,TTL201260,One of the best things I've streamed this year.,Positive,5,2021-05-22
74128,SUB103004,TTL208041,Stellar cast and a satisfying ending.,Positive,12,2021-07-11
74129,SUB112070,TTL207146,Disappointing given the hype.,Negative,4,2026-05-07
74130,SUB102243,TTL204653,Brilliant performances and a tight script.,Positive,6,2025-09-22
74131,SUB110993,TTL201156,"Started strong, lost steam in the middle.",Neutral,2,2022-09-09
74132,SUB112506,TTL202593,"Started strong, lost steam in the middle.",Neutral,4,2026-01-23
74133,SUB114736,TTL203855,Stellar cast and a satisfying ending.,Positive,10,2026-04-25
74134,SUB111129,TTL204639,The writing is sharp and the pacing is perfect.,Positive,11,2024-09-27
74135,SUB106214,TTL201500,The writing is sharp and the pacing is perfect.,Positive,12,2025-03-18
74136,SUB101142,TTL207351,A rare gem. Highly recommend.,Positive,8,2022-06-15
74137,SUB108873,TTL202594,Brilliant performances and a tight script.,Positive,7,2025-12-19
74138,SUB112663,TTL206258,Couldn't connect with any of the characters.,Negative,6,2022-03-06
74139,SUB104354,TTL206066,"Good for a quiet evening, fairly forgettable.",Neutral,3,2022-11-05
74140,SUB102300,TTL206320,Couldn't stop watching — binged it in a weekend.,Positive,12,2026-05-12
74141,SUB109078,TTL208700,A rare gem. Highly recommend.,Positive,8,2025-08-03
74142,SUB101976,TTL206597,One of the best things I've streamed this year.,Positive,5,2026-04-22
74143,SUB107012,TTL205057,Average. Worth it if you like the genre.,Neutral,0,2024-12-13
74144,SUB107962,TTL200214,A rare gem. Highly recommend.,Positive,9,2026-01-21
74145,SUB109544,TTL201342,Couldn't stop watching — binged it in a weekend.,Positive,11,2026-01-26
74146,SUB100235,TTL206388,A rare gem. Highly recommend.,Positive,5,2026-04-24
74147,SUB102303,TTL200277,Brilliant performances and a tight script.,Positive,10,2026-04-06
74148,SUB102601,TTL204528,A rare gem. Highly recommend.,Positive,10,2019-12-27
74149,SUB109793,TTL205403,Brilliant performances and a tight script.,Positive,10,2026-05-24
74150,SUB109266,TTL204083,A rare gem. Highly recommend.,Positive,5,2025-02-16
74151,SUB101295,TTL208553,Couldn't stop watching — binged it in a weekend.,Positive,12,2025-12-14
74152,SUB114028,TTL204206,Decent watch but nothing groundbreaking.,Neutral,7,2025-03-04
74153,SUB110662,TTL203531,The writing is sharp and the pacing is perfect.,Positive,4,2019-08-31
74154,SUB111043,TTL200400,Absolutely gripping from start to finish.,Positive,8,2025-01-24
74155,SUB110794,TTL205229,Decent watch but nothing groundbreaking.,Neutral,3,2026-04-24
74156,SUB113539,TTL207714,One of the best things I've streamed this year.,Positive,9,2023-05-18
74157,SUB100662,TTL200098,Absolutely gripping from start to finish.,Positive,16,2026-05-17
74158,SUB113650,TTL200672,Brilliant performances and a tight script.,Positive,11,2026-04-09
74159,SUB106192,TTL205685,Brilliant performances and a tight script.,Positive,6,2026-05-14
74160,SUB102352,TTL205731,The writing is sharp and the pacing is perfect.,Positive,6,2020-08-01
74161,SUB108358,TTL205909,The writing is sharp and the pacing is perfect.,Positive,11,2025-11-28
74162,SUB103517,TTL208326,Couldn't stop watching — binged it in a weekend.,Positive,12,2026-03-22
74163,SUB113062,TTL206258,"Good for a quiet evening, fairly forgettable.",Neutral,4,2023-08-04
74164,SUB103395,TTL202958,Beautifully shot and emotionally resonant.,Positive,11,2026-03-04
74165,SUB110899,TTL204729,Absolutely gripping from start to finish.,Positive,13,2025-07-13
74166,SUB101817,TTL207382,The writing is sharp and the pacing is perfect.,Positive,7,2026-05-11
74167,SUB110655,TTL200113,Beautifully shot and emotionally resonant.,Positive,9,2024-02-03
74168,SUB104922,TTL200841,Couldn't stop watching — binged it in a weekend.,Positive,6,2026-04-05
74169,SUB111715,TTL206342,A rare gem. Highly recommend.,Positive,6,2026-04-30
74170,SUB112844,TTL201161,Slow and hard to finish.,Negative,3,2025-07-13
74171,SUB105365,TTL207545,Couldn't connect with any of the characters.,Negative,4,2021-06-13
74172,SUB103713,TTL204896,Absolutely gripping from start to finish.,Positive,10,2026-02-18
74173,SUB103028,TTL206304,The writing is sharp and the pacing is perfect.,Positive,10,2019-01-05
74174,SUB101573,TTL207940,A rare gem. Highly recommend.,Positive,4,2026-05-20
74175,SUB114528,TTL200662,The writing is sharp and the pacing is perfect.,Positive,13,2023-11-14
74176,SUB112710,TTL203689,Couldn't stop watching — binged it in a weekend.,Positive,15,2025-09-15
74177,SUB102909,TTL203531,Couldn't stop watching — binged it in a weekend.,Positive,5,2021-03-22
74178,SUB105954,TTL208158,Couldn't stop watching — binged it in a weekend.,Positive,15,2026-04-02
74179,SUB102948,TTL206645,A rare gem. Highly recommend.,Positive,10,2025-03-26
74180,SUB101771,TTL206591,The writing is sharp and the pacing is perfect.,Positive,7,2021-02-02
74181,SUB101698,TTL205653,Average. Worth it if you like the genre.,Neutral,6,2026-05-27
74182,SUB106370,TTL200161,Disappointing given the hype.,Negative,5,2024-10-20
74183,SUB108151,TTL208713,Beautifully shot and emotionally resonant.,Positive,7,2026-04-04
74184,SUB103324,TTL202313,"Started strong, lost steam in the middle.",Neutral,2,2026-04-13
74185,SUB112411,TTL204722,Absolutely gripping from start to finish.,Positive,10,2026-05-11
74186,SUB104952,TTL201585,Brilliant performances and a tight script.,Positive,7,2023-11-24
74187,SUB102347,TTL201072,The writing is sharp and the pacing is perfect.,Positive,13,2023-12-22
74188,SUB106264,TTL208757,"Started strong, lost steam in the middle.",Neutral,5,2025-09-30
74189,SUB110408,TTL208568,Couldn't stop watching — binged it in a weekend.,Positive,18,2026-05-31
74190,SUB105479,TTL203499,Average. Worth it if you like the genre.,Neutral,5,2025-05-17
74191,SUB109583,TTL203479,Brilliant performances and a tight script.,Positive,13,2025-09-06
74192,SUB102617,TTL204337,Decent watch but nothing groundbreaking.,Neutral,7,2026-05-12
74193,SUB107032,TTL206985,A rare gem. Highly recommend.,Positive,13,2026-04-30
74194,SUB110974,TTL206569,"Solid premise, uneven execution.",Neutral,5,2026-05-03
74195,SUB101902,TTL202592,The writing is sharp and the pacing is perfect.,Positive,5,2022-09-28
74196,SUB100503,TTL208502,Beautifully shot and emotionally resonant.,Positive,13,2021-12-27
74197,SUB107883,TTL207676,"Solid premise, uneven execution.",Neutral,7,2022-07-01
74198,SUB112909,TTL203573,Average. Worth it if you like the genre.,Neutral,7,2026-03-25
74199,SUB106389,TTL200575,Absolutely gripping from start to finish.,Positive,6,2024-08-09
74200,SUB109205,TTL202841,One of the best things I've streamed this year.,Positive,4,2026-05-24
74201,SUB106668,TTL201813,Beautifully shot and emotionally resonant.,Positive,12,2024-10-16
74202,SUB106036,TTL204104,Brilliant performances and a tight script.,Positive,12,2026-03-18
74203,SUB109871,TTL202324,Couldn't connect with any of the characters.,Negative,5,2026-05-31
74204,SUB107748,TTL207141,Absolutely gripping from start to finish.,Positive,9,2025-12-13
74205,SUB105245,TTL202836,Beautifully shot and emotionally resonant.,Positive,6,2026-05-05
74206,SUB105657,TTL205015,Beautifully shot and emotionally resonant.,Positive,13,2026-02-21
74207,SUB103701,TTL200204,"Started strong, lost steam in the middle.",Neutral,6,2026-02-21
74208,SUB105505,TTL208063,Disappointing given the hype.,Negative,3,2026-03-30
74209,SUB101383,TTL201006,Couldn't stop watching — binged it in a weekend.,Positive,9,2026-04-03
74210,SUB108159,TTL201342,Decent watch but nothing groundbreaking.,Neutral,6,2025-10-24
74211,SUB101865,TTL205962,"Watchable, though the ending felt rushed.",Neutral,4,2026-05-28
74212,SUB106467,TTL207015,One of the best things I've streamed this year.,Positive,7,2022-04-18
74213,SUB100220,TTL200945,One of the best things I've streamed this year.,Positive,5,2025-10-04
74214,SUB113318,TTL201798,Disappointing given the hype.,Negative,4,2025-10-17
74215,SUB110154,TTL203074,"Started strong, lost steam in the middle.",Neutral,2,2025-04-15
74216,SUB110201,TTL203013,One of the best things I've streamed this year.,Positive,8,2026-04-20
74217,SUB102129,TTL204884,A rare gem. Highly recommend.,Positive,9,2024-04-03
74218,SUB101969,TTL202354,Decent watch but nothing groundbreaking.,Neutral,5,2025-03-12
74219,SUB104995,TTL200528,Decent watch but nothing groundbreaking.,Neutral,2,2026-02-18
74220,SUB101618,TTL207136,The writing is sharp and the pacing is perfect.,Positive,13,2025-10-29
74221,SUB107025,TTL207447,Brilliant performances and a tight script.,Positive,9,2025-04-20
74222,SUB113233,TTL205014,A rare gem. Highly recommend.,Positive,10,2023-12-16
74223,SUB103774,TTL203445,Couldn't stop watching — binged it in a weekend.,Positive,8,2023-03-15
74224,SUB109584,TTL207963,Absolutely gripping from start to finish.,Positive,10,2025-08-22
74225,SUB102566,TTL202408,"Good for a quiet evening, fairly forgettable.",Neutral,3,2026-04-14
74226,SUB110989,TTL201011,Brilliant performances and a tight script.,Positive,7,2026-05-29
74227,SUB106909,TTL207186,Brilliant performances and a tight script.,Positive,8,2025-10-01
74228,SUB106830,TTL207141,Absolutely gripping from start to finish.,Positive,10,2025-04-23
74229,SUB109697,TTL203986,Beautifully shot and emotionally resonant.,Positive,8,2022-07-05
74230,SUB110443,TTL207048,The writing is sharp and the pacing is perfect.,Positive,12,2025-03-06
74231,SUB107369,TTL200475,Felt far too long for the story it told.,Negative,4,2025-12-19
74232,SUB109415,TTL201072,Stellar cast and a satisfying ending.,Positive,9,2023-10-29
74233,SUB114639,TTL208711,"Started strong, lost steam in the middle.",Neutral,2,2024-07-17
74234,SUB104072,TTL206605,Absolutely gripping from start to finish.,Positive,6,2026-02-23
74235,SUB114043,TTL202506,Couldn't stop watching — binged it in a weekend.,Positive,21,2026-03-23
74236,SUB108122,TTL206761,Couldn't stop watching — binged it in a weekend.,Positive,10,2021-08-15
74237,SUB110831,TTL200583,A rare gem. Highly recommend.,Positive,11,2023-10-27
74238,SUB111657,TTL202594,A rare gem. Highly recommend.,Positive,9,2026-01-25
74239,SUB108285,TTL205649,Couldn't stop watching — binged it in a weekend.,Positive,16,2026-02-05
74240,SUB114619,TTL204683,Absolutely gripping from start to finish.,Positive,8,2026-05-29
74241,SUB110342,TTL201764,"Solid premise, uneven execution.",Neutral,2,2026-05-16
74242,SUB114899,TTL206667,A rare gem. Highly recommend.,Positive,13,2026-02-04
74243,SUB111297,TTL203592,Absolutely gripping from start to finish.,Positive,12,2026-01-16
74244,SUB113662,TTL204327,"Started strong, lost steam in the middle.",Neutral,4,2026-05-12
74245,SUB108636,TTL203790,Beautifully shot and emotionally resonant.,Positive,7,2026-05-27
74246,SUB101397,TTL200868,Predictable plot and flat characters.,Negative,6,2024-03-01
74247,SUB105615,TTL202701,A rare gem. Highly recommend.,Positive,8,2026-02-20
74248,SUB107330,TTL208606,The writing is sharp and the pacing is perfect.,Positive,10,2025-06-18
74249,SUB104647,TTL206828,Predictable plot and flat characters.,Negative,7,2026-04-04
74250,SUB102199,TTL206261,"Started strong, lost steam in the middle.",Neutral,2,2026-02-17
74251,SUB112518,TTL208241,Absolutely gripping from start to finish.,Positive,8,2026-04-04
74252,SUB104518,TTL206620,"Watchable, though the ending felt rushed.",Neutral,5,2025-10-17
74253,SUB109552,TTL201226,A rare gem. Highly recommend.,Positive,14,2026-03-27
74254,SUB103954,TTL202341,Decent watch but nothing groundbreaking.,Neutral,4,2026-05-24
74255,SUB106917,TTL208024,Beautifully shot and emotionally resonant.,Positive,13,2023-04-29
74256,SUB105845,TTL202269,Couldn't connect with any of the characters.,Negative,6,2024-08-11
74257,SUB111222,TTL207186,Couldn't stop watching — binged it in a weekend.,Positive,3,2025-03-30
74258,SUB104895,TTL203941,The writing is sharp and the pacing is perfect.,Positive,9,2025-10-03
74259,SUB111674,TTL208547,Brilliant performances and a tight script.,Positive,7,2026-04-13
74260,SUB100371,TTL203279,Stellar cast and a satisfying ending.,Positive,14,2024-04-12
74261,SUB105812,TTL208364,Stellar cast and a satisfying ending.,Positive,12,2025-04-28
74262,SUB107068,TTL208096,"Watchable, though the ending felt rushed.",Neutral,3,2025-05-28
74263,SUB112508,TTL201387,Couldn't stop watching — binged it in a weekend.,Positive,6,2025-05-23
74264,SUB104574,TTL202643,The writing is sharp and the pacing is perfect.,Positive,11,2025-01-25
74265,SUB110846,TTL206277,"Good for a quiet evening, fairly forgettable.",Neutral,6,2025-01-27
74266,SUB106804,TTL205197,One of the best things I've streamed this year.,Positive,5,2026-05-25
74267,SUB111551,TTL205493,Absolutely gripping from start to finish.,Positive,7,2025-10-10
74268,SUB110530,TTL200477,Stellar cast and a satisfying ending.,Positive,6,2025-01-08
74269,SUB113321,TTL205165,"Watchable, though the ending felt rushed.",Neutral,3,2026-05-17
74270,SUB107098,TTL206737,Stellar cast and a satisfying ending.,Positive,11,2026-05-05
74271,SUB107399,TTL208755,Couldn't stop watching — binged it in a weekend.,Positive,15,2017-06-10
74272,SUB113935,TTL207542,Decent watch but nothing groundbreaking.,Neutral,3,2025-05-31
74273,SUB106797,TTL206736,"Watchable, though the ending felt rushed.",Neutral,5,2026-05-26
74274,SUB107002,TTL207692,A rare gem. Highly recommend.,Positive,9,2026-03-13
74275,SUB100115,TTL205360,"Started strong, lost steam in the middle.",Neutral,4,2024-02-22
74276,SUB104290,TTL201756,Decent watch but nothing groundbreaking.,Neutral,3,2022-05-19
74277,SUB110898,TTL201533,Stellar cast and a satisfying ending.,Positive,11,2023-09-24
74278,SUB103835,TTL202234,"Started strong, lost steam in the middle.",Neutral,4,2026-05-22
74279,SUB100825,TTL207933,Couldn't connect with any of the characters.,Negative,6,2022-04-08
74280,SUB100511,TTL205903,Absolutely gripping from start to finish.,Positive,10,2022-12-04
74281,SUB103117,TTL204212,A rare gem. Highly recommend.,Positive,14,2018-01-12
74282,SUB103281,TTL207909,Brilliant performances and a tight script.,Positive,10,2022-12-31
74283,SUB114092,TTL207450,Couldn't connect with any of the characters.,Negative,4,2025-12-17
